Sample1.csv AZ 30-03-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv AZ 03-04-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv AZ 07-04-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv AZ 11-04-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv AZ 15-04-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv AZ 19-04-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv AZ 23-04-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv AZ 27-04-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv AZ 01-05-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv AZ 05-05-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv AZ 09-05-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv AZ 13-05-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv AZ 17-05-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv AZ 21-05-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv AZ 25-05-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv AZ 29-05-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv AZ 02-06-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv AZ 06-06-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv AZ 10-06-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv AZ 14-06-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv AZ 18-06-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv AZ 22-06-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv AZ 26-06-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv AZ 30-06-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv AZ 04-07-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv AZ 08-07-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv AZ 12-07-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv AZ 16-07-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv AZ 20-07-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv AZ 24-07-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv CA 01-01-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv CA 06-01-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv CA 10-01-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv CA 14-01-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv CA 18-01-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv CA 22-01-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv CA 26-01-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv CA 30-01-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv CA 03-02-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv CA 07-02-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv CA 11-02-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv CA 15-02-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv CA 19-02-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv CA 23-02-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
Sample1.csv CA 27-02-201212:00:00 0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543     0.15543 
